;;;;;;;
;*;ALM.KAP-GÖZ2 1000;ALÜMİNYUM KAP GÖZ 2 (100 ADET X 10 PAKET);350+480 CC / 725 L;KOLİ;20%;
;*;ALM.KAP-GÖZ3 1000;ALÜMİNYUM KAP GÖZ 3 (100 ADET X 10 PAKET);220+160+380 CC / 726 L;KOLİ;20%;
;*;ALM.KAP-TPSKÇK 500;ALÜMİNYUM KAP TEPSİ KÜÇÜK (50 ADET X 10 PAKET);2380 CC / 702 L;KOLİ;20%;
;*;ALM.KAP-TPSORT 500;ALÜMİNYUM KAP TEPSİ ORTA (50 ADET X 10 PAKET);3240 CC / 731 L;KOLİ;20%;
;*;ALM.KAP-TPSBYK 200;ALÜMİNYUM KAP TEPSİ BÜYÜK (25 ADET X 8 PAKET);4750 CC / 799 G;KOLİ;20%;
;*;ALM.KAP-OVLKÇK 325;ALÜMİNYUM KAP OVAL KÜÇÜK (25 ADET X 13 PAKET);805 CC / 9 WS;KOLİ;20%;
;*;ALM.KAP-OVLORT 250;ALÜMİNYUM KAP OVAL ORTA (25 ADET X 10 PAKET);1800 CC / 9 WM;KOLİ;20%;
;*;ALM.KAP-SÜTLAÇ 4000;ALÜMİNYUM KAP SÜTLAÇ (100 ADET X 40 PAKET);325 CC / 900 G;KOLİ;20%;
;*;ALM.KAP-KÜNEFE 2400;ALÜMİNYUM KAP KÜNEFE (100 ADET X 24 PAKET);215 CC / 502 L;KOLİ;20%;
;*;ALM.KAP-KREM 8750;ALÜMİNYUM KAP KREM KARAMEL (250 ADET X 35 PAKET);135 CC / 511 G;KOLİ;20%;
;*;ALM.KAP-SUP 4800;ALÜMİNYUM KAP SUP (100 ADET X 48 PAKET);190 CC / 501 G;KOLİ;20%;
;**;ALM.KPK-250 1000;ALÜMİNYUM KAPAK 250 GR (100 ADET X 10 PAKET);14,8 X 12,3 CM;KOLİ;20%;
;**;ALM.KPK-350 1000;ALÜMİNYUM KAPAK 350 GR (100 ADET X 10 PAKET);14,8 X 12,3 CM;KOLİ;20%;
;**;ALM.KPK-500 1000;ALÜMİNYUM KAPAK 500 GR (100 ADET X 10 PAKET);20,5 X 11,5 CM;KOLİ;20%;
;**;ALM.KPK-750 1000;ALÜMİNYUM KAPAK 750 GR (100 ADET X 10 PAKET);21,9 X 12,7 CM;KOLİ;20%;
;**;ALM.KPK-1000 1000;ALÜMİNYUM KAPAK 1000 GR (100 ADET X 10 PAKET);21,8 X 15,5 CM;KOLİ;20%;
;**;ALM.KPK-1500 1000;ALÜMİNYUM KAPAK 1500 GR (100 ADET X 10 PAKET);22,5 X 17,5 CM;KOLİ;20%;
;**;ALM.KPK-TPSKÇK 500;ALÜMİNYUM KAPAK TEPSİ KÜÇÜK (100 ADET X 5 PAKET);31,6 X 21,6 CM;KOLİ;20%;
;**;ALM.KPK-TPSORT 500;ALÜMİNYUM KAPAK TEPSİ ORTA (100 ADET X 5 PAKET);32,2 X 26,2 CM;KOLİ;20%;
;**;ALM.KPK-KÜNEFE 1000;ALÜMİNYUM KAPAK KÜNEFE (100 ADET X 10 PAKET);13,8 CM;KOLİ;20%;
;*;ALM.FLY-30.400 28;ALÜMİNYUM FOLYO 30 CM X 400 GR (28 ADET);200 GR MASURA;KOLİ;20%;
;*;ALM.FLY-30.1000 20;ALÜMİNYUM FOLYO 30 CM X 1000 GR (20 ADET);200 GR MASURA;KOLİ;20%;
;*;ALM.FLY-30.2000 12;ALÜMİNYUM FOLYO 30 CM X 2000 GR (12 ADET);500 GR MASURA;KOLİ;20%;
;*;ALM.FLY-45.400 30;ALÜMİNYUM FOLYO 45 CM X 400 GR (30 ADET);200 GR MASURA;KOLİ;20%;
;*;ALM.FLY-45.1000 18;ALÜMİNYUM FOLYO 45 CM X 1000 GR (18 ADET);200 GR MASURA;KOLİ;20%;
;*;ALM.FLY-45.2000 10;ALÜMİNYUM FOLYO 45 CM X 2000 GR (10 ADET);500 GR MASURA;KOLİ;20%;
;;;;;;;
;*;STR.GLR-30.150.8 20;STREÇ GLORA 30 CM X 150 METRE 8 MİC (20 ADET);PVC;KOLİ;20%;
;*;STR.GLR-30.250.8 20;STREÇ GLORA 30 CM X 250 METRE 8 MİC (20 ADET);PVC;KOLİ;20%;
;*;STR.GLR-45.150.8 16;STREÇ GLORA 45 CM X 150 METRE 8 MİC (16 ADET);PVC;KOLİ;20%;
;*;STR.GLR-45.250.8 16;STREÇ GLORA 45 CM X 250 METRE 8 MİC (16 ADET);PVC;KOLİ;20%;
;*;STR.İLK-30.170.8 30;STREÇ İLKA 30 CM X 170 METRE 8 MİC (30 ADET);WRAP;KOLİ;20%;
;*;STR.İLK-30.240.8 24;STREÇ İLKA 30 CM X 240 METRE 8 MİC (24 ADET);WRAP;KOLİ;20%;
;*;STR.İLK-30.1500.8 1;STREÇ İLKA 30 CM X 1500 METRE 8 MİC (1 ADET);WRAP;KOLİ;20%;
;*;STR.İLK-45.170.8 25;STREÇ İLKA 45 CM X 170 METRE 8 MİC (25 ADET);WRAP;KOLİ;20%;
;*;STR.İLK-45.240.8 24;STREÇ İLKA 45 CM X 240 METRE 8 MİC (24 ADET);WRAP;KOLİ;20%;
;*;STR.İLK-45.1500.8 1;STREÇ İLKA 45 CM X 1500 METRE 8 MİC (1 ADET);WRAP;KOLİ;20%;
;*;STR.LEI-45.1500.8 1;STREÇ LEILA 45 CM X 1500 METRE 8 MİC (1 ADET);WRAP;KOLİ;20%;
;*;STR.PLT-300MT 6;STREÇ PALET 300 METRE (6 ADET);PALET;KOLİ;20%;
;*;STR.PLT-1000GR 6;STREÇ PALET 1000 GR (6 ADET);PALET;KOLİ;20%;
;;;;;;;
;*;BNT.HOT-45.100 84;BANT HOTMELT 45 CM X 100 METRE (84 ADET);ŞEFFAF;KOLİ;20%;
;;;;;;;
;**;SZD-150 1000;SIZDIRMAZ 150 GR (100 ADET X 10 PAKET);5,5 GR;KOLİ;20%;
;**;SZD-250 1000;SIZDIRMAZ 250 GR (100 ADET X 10 PAKET);6,5 GR;KOLİ;20%;
;**;SZD-375 1000;SIZDIRMAZ 375 GR (100 ADET X 10 PAKET);8,5 GR;KOLİ;20%;
;**;SZD-500 1000;SIZDIRMAZ 500 GR (100 ADET X 10 PAKET);10,5 GR;KOLİ;20%;
;**;SZD-750 600;SIZDIRMAZ 750 GR (100 ADET X 6 PAKET);16 GR;KOLİ;20%;
;**;SZD-1000DÜZ 600;SIZDIRMAZ 1000 GR DÜZ (100 ADET X 6 PAKET);18 GR;KOLİ;20%;
;**;SZD-1000YKS 600;SIZDIRMAZ 1000 GR YÜKSEK (100 ADET X 6 PAKET);18 GR;KOLİ;20%;
;**;SZD-1500DÜZ 200;SIZDIRMAZ 1500 GR DÜZ (100 ADET X 2 PAKET);30 GR;KOLİ;20%;
;**;SZD-1500YKS 200;SIZDIRMAZ 1500 GR YÜKSEK (100 ADET X 2 PAKET);30 GR;KOLİ;20%;
;**;SZD-2000DÜZ 200;SIZDIRMAZ 2000 GR DÜZ (100 ADET X 2 PAKET);36 GR;KOLİ;20%;
;**;SZD-PEYNİR 800;SIZDIRMAZ PEYNİR (100 ADET X 8 PAKET);12 GR;KOLİ;20%;
;**;SZD-BKL500 400;SIZDIRMAZ BAKLAVA 500 GR (100 ADET X 4 PAKET);30 GR;KOLİ;20%;
;**;SZD-BKL1000 200;SIZDIRMAZ BAKLAVA 1000 GR (100 ADET X 2 PAKET);50 GR;KOLİ;20%;
;**;SZD-OVAL80 1000;SIZDIRMAZ OVAL 80 CC (100 ADET X 10 PAKET);5 GR;KOLİ;20%;
;**;SZD-OVAL100 1000;SIZDIRMAZ OVAL 100 CC (100 ADET X 10 PAKET);5 GR;KOLİ;20%;
;**;SZD.YMK-MKR1 200;SIZDIRMAZ YEMEK MİKRODALGA 1 GÖZ (50 ADET X 4 PAKET);38 GR;KOLİ;20%;
;**;SZD.YMK-MKR2 200;SIZDIRMAZ YEMEK MİKRODALGA 2 GÖZ (50 ADET X 4 PAKET);38 GR;KOLİ;20%;
;**;SZD.YMK-MKR3 200;SIZDIRMAZ YEMEK MİKRODALGA 3 GÖZ (50 ADET X 4 PAKET);38 GR;KOLİ;20%;
;**;SZD.YMK-SALATA 200;SIZDIRMAZ YEMEK SALATA (50 ADET X 4 PAKET);30 GR;KOLİ;20%;
;*;SZD.YMK-WAFFLE 200;SIZDIRMAZ YEMEK WAFFLE (50 ADET X 4 PAKET);15 GR;KOLİ;20%;
;;;;;;;
;**;PLS.SOS-KPK20 2000;PLASTİK SOS KAP KAPAKLI 20 CC (100 ADET X 20 PAKET);1,8 GR;KOLİ;20%;
;**;PLS.SOS-KPK50 2000;PLASTİK SOS KAP KAPAKLI 50 CC (100 ADET X 20 PAKET);3 GR;KOLİ;20%;
;**;PLS.SOS-PND50 1000;PLASTİK SOS KAP PANDA 50 CC (100 ADET X 10 PAKET);1,5 GR;KOLİ;20%;
;**;PLS.SOS-PND80 1000;PLASTİK SOS KAP PANDA 80 CC (100 ADET X 10 PAKET);2 GR;KOLİ;20%;
;**;PLS.KPK-8OZ 2000;PLASTİK KAPAK 8 OZ (100 ADET X 20 PAKET);KARTON BARDAK;KOLİ;20%;
;**;PLS.KPK-71MM 1000;PLASTİK KAPAK 71 MM (100 ADET X 10 PAKET);SOS KAP;KOLİ;20%;
;**;PLS.KPK-80MM 2000;PLASTİK KAPAK 80 MM (100 ADET X 20 PAKET);KARTON & PLASTİK BARDAK;KOLİ;20%;
;**;PLS.KPK-96MM 1000;PLASTİK KAPAK 96 MM (100 ADET X 10 PAKET);PLASTİK BARDAK;KOLİ;20%;
;**;PLS.KPK-SÜTLAÇ 3000;PLASTİK KAPAK SÜTLAÇ (100 ADET X 30 PAKET);ALÜMİNYUM KAP;KOLİ;20%;
;**;PLS.KPK-SUP 2800;PLASTİK KAPAK SUP (100 ADET X 28 PAKET);ALÜMİNYUM & PLASTİK KAP;KOLİ;20%;
;*;PLS.KAS-SUP150 2800;PLASTİK KASE SUP 150 CC (100 ADET X 28 PAKET);2,3 GR;KOLİ;20%;
;*;PLS.KAS-250 2000;PLASTİK KASE 250 GR (100 ADET X 20 PAKET);3,4 GR;KOLİ;20%;
;*;PLS.KAS-500 1200;PLASTİK KASE 500 GR (100 ADET X 12 PAKET);5 GR;KOLİ;20%;
;*;PLS.KAS-1000 1200;PLASTİK KASE 1000 GR (100 ADET X 12 PAKET);7 GR;KOLİ;20%;
;**;PLS.TBK-13,5 2000;PLASTİK TABAK 13,5 CM (100 ADET X 20 PAKET);2,2 GR;KOLİ;20%;
;**;PLS.TBK-17 2000;PLASTİK TABAK 17 CM (100 ADET X 20 PAKET);3 GR;KOLİ;20%;
;**;PLS.TBK-19 2000;PLASTİK TABAK 19 CM (100 ADET X 20 PAKET);4 GR;KOLİ;20%;
;**;PLS.TBK-21 2000;PLASTİK TABAK 21 CM (100 ADET X 20 PAKET);5 GR;KOLİ;20%;
;**;PLS.İKR-6ÇK 1000;PLASTİK İKRAM SET 6'LI ÇATAL KAŞIK (100 ADET X 10 PAKET);ŞEFFAF;KOLİ;20%;
;*;PLS.ÇKB-2,5ŞFLÜÇTL 4000;PLASTİK ÇKB 2,5 GR ŞEFFAF LÜKS ÇATAL (100 ADET X 40 PAKET);2,5 GR;KOLİ;20%;
;*;PLS.ÇKB-2,5ŞFLÜKŞK 4000;PLASTİK ÇKB 2,5 GR ŞEFFAF LÜKS KAŞIK (100 ADET X 40 PAKET);2,5 GR;KOLİ;20%;
;*;PLS.ÇKB-2,5ŞFLÜBÇK 4000;PLASTİK ÇKB 2,5 GR ŞEFFAF LÜKS BIÇAK (100 ADET X 40 PAKET);2,5 GR;KOLİ;20%;
;**;PLS.ÇKB-SUPKŞK 4800;PLASTİK ÇKB SUP KAŞIK (100 ADET X 48 PAKET);1,2 GR;KOLİ;20%;
;**;PLS.ÇKB-PNDKŞK 12500;PLASTİK ÇKB PANDA KAŞIK (500 ADET X 25 PAKET);1 GR;KOLİ;20%;
;**;PLS.ÇKB-CPSÇTL 30000;PLASTİK ÇKB CİPS ÇATAL (1000 ADET X 30 PAKET);0,38 GR;KOLİ;20%;
;*;PLS.BRD-180CC 3000;PLASTİK BARDAK 180 CC (100 ADET X 30 PAKET);1,1 GR;KOLİ;20%;
;*;PLS.BRD-250CC 2000;PLASTİK BARDAK 250 CC (50 ADET X 40 PAKET);2,2 GR;KOLİ;20%;
;*;PLS.BRD-360CC 1000;PLASTİK BARDAK 360 CC (50 ADET X 20 PAKET);5 GR;KOLİ;20%;
;*;PLS.BRD-KRS 1000;PLASTİK BARDAK KRİSTAL (25 ADET X 40 PAKET);8,3 GR;KOLİ;20%;
;*;PLS.BRD-SHOT 1000;PLASTİK BARDAK SHOT (40 ADET X 25 PAKET);3,9 GR;KOLİ;20%;
;**;PLS.PİP-8JELKÖR 5000;PLASTİK PİPET 8 MM JELATİNLİ KÖRÜKLÜ (100 ADET X 50 PAKET);22,5 CM;KOLİ;20%;
;**;PLS.PİP-8JELDÜZ 5000;PLASTİK PİPET 8 MM JELATİNLİ DÜZ (100 ADET X 50 PAKET);24 CM;KOLİ;20%;
;**;PLS.PİP-19KĞT 10000;PLASTİK PİPET 19 CM KAĞITLI DÜZ (200 ADET X 50 PAKET);5 MM;KOLİ;20%;
;;;;;;;
;*;LST-40TOKA 30;LASTİK 40 MM TOKA (30 KG);40 X 1,25 X 1,2 MM;KOLİ;20%;
;*;LST-70PARA 30;LASTİK 70 MM PARA (30 KG);70 X 1,5 X 1,3 MM;KOLİ;20%;
;*;LST-120BLN 30;LASTİK 120 MM BALON (30 KG);120 X 1,5 X 1,5 MM;KOLİ;20%;
;*;LST-120YMR 30;LASTİK 120 MM YUMURTA (30 KG);120 X 3 X 1,5 MM;KOLİ;20%;
;;;;;;;
;*;PŞT.KLT-5.5 24000;POŞET KİLİTLİ 5 X 5 CM (2000 ADET X 12 PAKET);25 MİCRON;KOLİ;20%;
;*;PŞT.KLT-6.7 24000;POŞET KİLİTLİ 6 X 7 CM (2000 ADET X 12 PAKET);27 MİCRON;KOLİ;20%;
;*;PŞT.KLT-7.9 18000;POŞET KİLİTLİ 7 X 9 CM (1500 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-8.10 12000;POŞET KİLİTLİ 8 X 10 CM (1000 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-9.11 12000;POŞET KİLİTLİ 9 X 11 CM (1000 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-10.12 12000;POŞET KİLİTLİ 10 X 12 CM (1000 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-11.14 12000;POŞET KİLİTLİ 11 X 14 CM (1000 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-13.16 7200;POŞET KİLİTLİ 13 X 16 CM (600 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-15.18 7200;POŞET KİLİTLİ 15 X 18 CM (600 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-16.20 7200;POŞET KİLİTLİ 16 X 20 CM (600 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-17.23 3600;POŞET KİLİTLİ 17 X 23 CM (300 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-19.25 3600;POŞET KİLİTLİ 19 X 25 CM (300 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-21.27 3600;POŞET KİLİTLİ 21 X 27 CM (300 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-23.31 3000;POŞET KİLİTLİ 23 X 31 CM (250 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;*;PŞT.KLT-26.36 2400;POŞET KİLİTLİ 26 X 36 CM (200 ADET X 12 PAKET);30 MİCRON;KOLİ;20%;
;**;PŞT.MTL-7.9 10000;POŞET METALİZE 7 X 9 CM (100 ADET X 100 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-10.12 10000;POŞET METALİZE 10 X 12 CM (100 ADET X 100 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-12.17 2500;POŞET METALİZE 12 X 17 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-15.25 2500;POŞET METALİZE 15 X 25 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-20.25 2500;POŞET METALİZE 20 X 25 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-20.35 2500;POŞET METALİZE 20 X 35 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-25.35 2500;POŞET METALİZE 25 X 35 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-30.35 2500;POŞET METALİZE 30 X 35 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-30.45 2500;POŞET METALİZE 30 X 45 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-35.50 2500;POŞET METALİZE 35 X 50 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;**;PŞT.MTL-40.60 2500;POŞET METALİZE 40 X 60 CM (100 ADET X 25 PAKET);BANTLI / DESENLİ;KOLİ;20%;
;*;PŞT.TKV-SYH2 1000;POŞET TAKVİYELİ SİYAH NO:2 (50 ADET X 20 PAKET);26 X 38 CM / 4,2 KG;KOLİ;20%;
;*;PŞT.TKV-SYH3 1000;POŞET TAKVİYELİ SİYAH NO:3 (50 ADET X 20 PAKET);33 X 45 CM / 5,5 KG;KOLİ;20%;
;*;PŞT.TKV-SYH4 1000;POŞET TAKVİYELİ SİYAH NO:4 (50 ADET X 20 PAKET);40 X 50 CM / 7,3 KG;KOLİ;20%;
;*;PŞT.TKV-SYH5 750;POŞET TAKVİYELİ SİYAH NO:5 (50 ADET X 15 PAKET);50 X 60 CM / 8 KG;KOLİ;20%;
;*;PŞT.TKV-SYH6 500;POŞET TAKVİYELİ SİYAH NO:6 (50 ADET X 10 PAKET);60 X 70 CM / 8,7 KG;KOLİ;20%;
;*;PŞT.TKV-BYZ2 1000;POŞET TAKVİYELİ BEYAZ NO:2 (50 ADET X 20 PAKET);26 X 38 CM / 6,1 KG;KOLİ;20%;
;*;PŞT.TKV-BYZ3 1000;POŞET TAKVİYELİ BEYAZ NO:3 (50 ADET X 20 PAKET);33 X 45 CM / 9 KG;KOLİ;20%;
;*;PŞT.TKV-BYZ4 1000;POŞET TAKVİYELİ BEYAZ NO:4 (50 ADET X 20 PAKET);40 X 50 CM / 11,8 KG;KOLİ;20%;
;*;PŞT.TKV-BYZ5 750;POŞET TAKVİYELİ BEYAZ NO:5 (50 ADET X 15 PAKET);50 X 60 CM / 13,2 KG;KOLİ;20%;
;*;PŞT.TKV-BYZ6 500;POŞET TAKVİYELİ BEYAZ NO:6 (50 ADET X 10 PAKET);60 X 70 CM / 12,7 KG;KOLİ;20%;
;*;PŞT.BLK-BSIZ0 7500;POŞET BLOK BASKISIZ NO:0 (500 ADET X 15 PAKET);20 X 30 CM / 12,1 KG;KOLİ;20%;
;*;PŞT.BLK-BSIZ1 7500;POŞET BLOK BASKISIZ NO:1 (500 ADET X 15 PAKET);22 X 33 CM / 15,1 KG;KOLİ;20%;
;*;PŞT.BLK-BSIZ2 7500;POŞET BLOK BASKISIZ NO:2 (500 ADET X 15 PAKET);26 X 38 CM / 20,2 KG;KOLİ;20%;
;*;PŞT.BLK-BLI0 5000;POŞET BLOK BASKILI NO:0 (100 ADET X 50 PAKET);20 X 30 CM / 7,9 KG;KOLİ;20%;
;*;PŞT.BLK-BLI1 5000;POŞET BLOK BASKILI NO:1 (100 ADET X 50 PAKET);22 X 33 CM / 10,2 KG;KOLİ;20%;
;*;PŞT.BLK-BLI2 3000;POŞET BLOK BASKILI NO:2 (100 ADET X 30 PAKET);26 X 38 CM / 8,3 KG;KOLİ;20%;
;*;PŞT.BKY-15.30 25;POŞET BAKKALİYE 15 X 30 CM (25 KG);9250 ADET;KOLİ;20%;
;*;PŞT.BKY-20.30 25;POŞET BAKKALİYE 20 X 30 CM (25 KG);6950 ADET;KOLİ;20%;
;*;PŞT.BKY-23.36 25;POŞET BAKKALİYE 23 X 36 CM (25 KG);5050 ADET;KOLİ;20%;
;*;PŞT.BKY-28.45 25;POŞET BAKKALİYE 28 X 45 CM (25 KG);2950 ADET;KOLİ;20%;
;*;PŞT.BKY-30.52 25;POŞET BAKKALİYE 30 X 52 CM (25 KG);2225 ADET;KOLİ;20%;
;*;PŞT.BKY-40.60 25;POŞET BAKKALİYE 40 X 60 CM (25 KG);1325 ADET;KOLİ;20%;
;*;PŞT.BKY-50.70 25;POŞET BAKKALİYE 50 X 70 CM (25 KG);1200 ADET;KOLİ;20%;
;*;PŞT.BKY-60.90 25;POŞET BAKKALİYE 60 X 90 CM (25 KG);775 ADET;KOLİ;20%;
;*;PŞT.BKY-70.100 25;POŞET BAKKALİYE 70 X 100 CM (25 KG);600 ADET;KOLİ;20%;
;*;PŞT.BKY-70.120 25;POŞET BAKKALİYE 70 X 120 CM (25 KG);500 ADET;KOLİ;20%;
;*;PŞT.GID-RLOKÇK 20;POŞET GIDA RULO KÜÇÜK (20 ADET);6 KG;KOLİ;20%;
;*;PŞT.GID-RLOORT 20;POŞET GIDA RULO ORTA (20 ADET);7 KG;KOLİ;20%;
;*;PŞT.GID-RLOBYK 20;POŞET GIDA RULO BÜYÜK (20 ADET);9,5 KG;KOLİ;20%;
;*;PŞT.GID-BZDKÇK 3000;POŞET GIDA BUZDOLABI KÜÇÜK (30 ADET X 100 PAKET);20 X 30 CM;KOLİ;20%;
;*;PŞT.GID-BZDORT 2000;POŞET GIDA BUZDOLABI ORTA (20 ADET X 100 PAKET);23 X 36 CM;KOLİ;20%;
;*;PŞT.GID-BZDBYK 1500;POŞET GIDA BUZDOLABI BÜYÜK (15 ADET X 100 PAKET);30 X 45 CM;KOLİ;20%;
;*;PŞT.GID-PLSKĞT 25;POŞET GIDA PLAST KAĞIT (25 KG);35 X 50 CM;KOLİ;20%;
;*;PŞT.GID-HMBR 24000;POŞET GIDA HAMBURGER (2000 ADET X 12 PAKET);13 X 13 CM;KOLİ;20%;
;*;PŞT.GID-PİDE 12000;POŞET GIDA PİDE (1000 ADET X 12 PAKET);13 X 26 CM;KOLİ;20%;
;*;PŞT.GID-DÜRÜM 20000;POŞET GIDA DÜRÜM (500 ADET X 40 PAKET);14 X 28 CM;KOLİ;20%;
;*;PŞT.GID-ŞRK2030 10;POŞET GIDA ŞARKÜTERİ 20 X 30 CM (10 KG);20 X 30 CM;KOLİ;20%;
;*;PŞT.GID-ŞRK2336 10;POŞET GIDA ŞARKÜTERİ 23 X 36 CM (10 KG);23 X 36 CM;KOLİ;20%;
;*;PŞT.GID-SPRBYZ 10;POŞET GIDA SÜPER MİNİ BEYAZ (10 KG);400 ADET;KOLİ;20%;
;*;PŞT.AKL-CİCİ 25;POŞET A KALİTE CİCİ (25 KG);23 X 40 CM / 3375 ADET;KOLİ;20%;
;*;PŞT.AKL-KÜÇÜK 25;POŞET A KALİTE KÜÇÜK (25 KG);26 X 45 CM / 2875 ADET;KOLİ;20%;
;*;PŞT.AKL-ORTA 25;POŞET A KALİTE ORTA (25 KG);27 X 52 CM / 2200 ADET;KOLİ;20%;
;*;PŞT.AKL-BÜYÜK 25;POŞET A KALİTE BÜYÜK (25 KG);30 X 60 CM / 1575 ADET;KOLİ;20%;
;*;PŞT.AKL-BATTAL 25;POŞET A KALİTE BATTAL (25 KG);45 X 75 CM / 575 ADET;KOLİ;20%;
;*;PŞT.AKL-HANTAL 25;POŞET A KALİTE HANTAL (25 KG);50 X 90 CM / 450 ADET;KOLİ;20%;
;*;PŞT.ÇÖP-MİNİ 2000;POŞET ÇÖP BOY MİNİ (40 ADET X 50 PAKET);40 X 45 CM / BEYAZ;KOLİ;20%;
;*;PŞT.ÇÖP-ORTA 1000;POŞET ÇÖP BOY ORTA (20 ADET X 50 PAKET);55 X 60 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-BÜYÜK 500;POŞET ÇÖP BOY BÜYÜK (10 ADET X 50 PAKET);65 X 80 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-BTL300 200;POŞET ÇÖP BATTAL 300 GR (10 ADET X 20 PAKET);72 X 95 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-BTL400 200;POŞET ÇÖP BATTAL 400 GR (10 ADET X 20 PAKET);72 X 95 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-JMB400 200;POŞET ÇÖP JUMBO 400 GR (10 ADET X 20 PAKET);80 X 110 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-JMB600 200;POŞET ÇÖP JUMBO 600 GR (10 ADET X 20 PAKET);80 X 110 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-JMB800 100;POŞET ÇÖP JUMBO 800 GR (10 ADET X 10 PAKET);80 X 110 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-HNT800 100;POŞET ÇÖP HANTAL 800 GR (10 ADET X 10 PAKET);100 X 150 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-KNT120 100;POŞET ÇÖP KONTEYNER 120 LT 800 GR (10 ADET X 10 PAKET);90 X 125 CM / SİYAH;KOLİ;20%;
;*;PŞT.ÇÖP-KNT240 100;POŞET ÇÖP KONTEYNER 240 LT 1000 GR (10 ADET X 10 PAKET);120 X 150 CM / SİYAH;KOLİ;20%;
;**;PŞT.ÇÖP-DÖK80110 25;POŞET ÇÖP DÖKME 80 X 110 CM (25 KG);200 ADET / SİYAH;KOLİ;20%;
;**;PŞT.ÇÖP-DÖK100150 25;POŞET ÇÖP DÖKME 100 X 150 CM (25 KG);175 ADET / SİYAH;KOLİ;20%;
;**;PŞT.ÇÖP-DÖK120150 25;POŞET ÇÖP DÖKME 120 X 150 CM (25 KG);150 ADET / SİYAH;KOLİ;20%;
;;;;;;;
;*;ELD-ŞEFFAF 10000;ELDİVEN ŞEFFAF (100 ADET X 100 PAKET);HDPE;KOLİ;20%;
;*;ELD-PSZ.SM 2000;ELDİVEN PUDRASIZ SMALL (100 ADET X 20 PAKET);LATEKS;KOLİ;10%;
;*;ELD-PSZ.MD 2000;ELDİVEN PUDRASIZ MEDİUM (100 ADET X 20 PAKET);LATEKS;KOLİ;10%;
;*;ELD-PSZ.LR 2000;ELDİVEN PUDRASIZ LARGE (100 ADET X 20 PAKET);LATEKS;KOLİ;10%;
;*;ELD-PLI.SM 2000;ELDİVEN PUDRALI SMALL (100 ADET X 20 PAKET);LATEKS;KOLİ;10%;
;*;ELD-PLI.MD 2000;ELDİVEN PUDRALI MEDİUM (100 ADET X 20 PAKET);LATEKS;KOLİ;10%;
;*;ELD-PLI.LR 2000;ELDİVEN PUDRALI LARGE (100 ADET X 20 PAKET);LATEKS;KOLİ;10%;
;*;ELD-MVİ.SM 2000;ELDİVEN MAVİ SMALL (100 ADET X 20 PAKET);NİTRİL;KOLİ;10%;
;*;ELD-MVİ.MD 2000;ELDİVEN MAVİ MEDİUM (100 ADET X 20 PAKET);NİTRİL;KOLİ;10%;
;*;ELD-MVİ.LR 2000;ELDİVEN MAVİ LARGE (100 ADET X 20 PAKET);NİTRİL;KOLİ;10%;
